TIME,PPM,TEMP,RH%,GEN,FAN,UVC
19:28:46,0.88706195,20.5,34.0,0,0,0
19:28:46,0.88706195,20.5,34.0,0,0,0
19:28:46,0.88706195,20.5,34.0,0,0,0
19:28:46,0.88937795,20.5,33.9,0,0,0
19:28:46,0.88937795,20.5,33.9,0,0,0
19:28:46,0.88937795,20.5,33.9,0,0,0
19:28:46,0.88937795,20.5,33.9,0,0,0
19:28:46,0.88937795,20.5,33.9,0,0,0
19:28:46,0.88937795,20.5,33.9,0,0,0
19:28:46,0.8821593,20.5,33.9,0,0,0
19:28:46,0.8821593,20.5,33.9,0,0,0
19:28:46,0.8821593,20.5,33.9,0,0,0
19:28:46,0.87772334,20.4,33.7,0,0,0
19:28:46,0.87772334,20.4,33.7,0,0,0
19:28:46,0.87772334,20.4,33.7,0,0,0
19:28:46,0.87772334,20.4,33.7,0,0,0
19:28:46,0.87772334,20.4,33.7,0,0,0
19:28:46,0.87772334,20.4,33.7,0,0,0
19:28:47,0.8837658,20.4,33.7,0,0,0
19:28:47,0.8837658,20.4,33.7,0,0,0
19:28:47,0.8837658,20.4,33.7,0,0,0
19:28:47,0.87728816,20.5,33.6,0,0,0
19:28:47,0.87728816,20.5,33.6,0,0,0
19:28:47,0.87728816,20.5,33.6,0,0,0
19:28:47,0.87728816,20.5,33.6,0,0,0
19:28:47,0.87728816,20.5,33.6,0,0,0
19:28:47,0.87728816,20.5,33.6,0,0,0
19:28:47,0.8771484,20.5,33.6,0,0,0
19:28:47,0.8771484,20.5,33.6,0,0,0
19:28:47,0.8771484,20.5,33.6,0,0,0
19:28:47,0.8946958,20.4,33.5,0,0,0
19:28:47,0.8946958,20.4,33.5,0,0,0
19:28:47,0.8946958,20.4,33.5,0,0,0
19:28:47,0.8946958,20.4,33.5,0,0,0
19:28:47,0.8946958,20.4,33.5,0,0,0
19:28:47,0.8946958,20.4,33.5,0,0,0
19:28:47,0.8853114,20.4,33.5,0,0,0
19:28:47,0.8853114,20.4,33.5,0,0,0
19:28:47,0.8853114,20.4,33.5,0,0,0
19:28:47,0.8839688,20.5,33.4,0,0,0
19:28:47,0.8839688,20.5,33.4,0,0,0
19:28:47,0.8839688,20.5,33.4,0,0,0
19:28:47,0.8839688,20.5,33.4,0,0,0
19:28:47,0.8839688,20.5,33.4,0,0,0
19:28:47,0.8839688,20.5,33.4,0,0,0
19:28:47,0.88679606,20.5,33.4,0,0,0
19:28:47,0.88679606,20.5,33.4,0,0,0
19:28:47,0.88679606,20.5,33.4,0,0,0
19:28:48,0.8826115,20.5,33.3,0,0,0
19:28:48,0.8826115,20.5,33.3,0,0,0
19:28:48,0.8826115,20.5,33.3,0,0,0
19:28:48,0.8826115,20.5,33.3,0,0,0
19:28:48,0.8826115,20.5,33.3,0,0,0
19:28:48,0.8826115,20.5,33.3,0,0,0
19:28:48,0.8808817,20.5,33.3,0,0,0
19:28:48,0.8808817,20.5,33.3,0,0,0
19:28:48,0.8808817,20.5,33.3,0,0,0
19:28:48,0.8808817,20.5,33.3,0,0,0
19:28:48,0.8808817,20.5,33.3,0,0,0
19:28:48,0.8808817,20.5,33.3,0,0,0
19:28:48,0.87805,20.5,33.2,0,0,0
19:28:48,0.87805,20.5,33.2,0,0,0
19:28:48,0.87805,20.5,33.2,0,0,0
19:28:48,0.88312626,20.5,33.2,0,0,0
19:28:48,0.88312626,20.5,33.2,0,0,0
19:28:48,0.88312626,20.5,33.2,0,0,0
19:28:48,0.88312626,20.5,33.2,0,0,0
19:28:48,0.88312626,20.5,33.2,0,0,0
19:28:48,0.88312626,20.5,33.2,0,0,0
19:28:48,0.87805,20.5,33.1,0,0,0
19:28:48,0.87805,20.5,33.1,0,0,0
19:28:48,0.87805,20.5,33.1,0,0,0
19:28:48,0.87805,20.5,33.1,0,0,0
19:28:48,0.87805,20.5,33.1,0,0,0
19:28:48,0.87805,20.5,33.1,0,0,0
19:28:48,0.87805,20.5,33.1,0,0,0
19:28:48,0.87805,20.5,33.1,0,0,0
19:28:48,0.87805,20.5,33.1,0,0,0
19:28:49,0.87805,20.5,33.1,0,0,0
19:28:49,0.87805,20.5,33.1,0,0,0
