TIME,PPM,TEMP,RH%,GEN,FAN,UVC
12:46:42,1.1566371,27.3,25.9,0,0,0
12:46:42,1.1566371,27.3,25.9,0,0,0
12:46:42,1.1566371,27.3,25.9,0,0,0
12:46:42,1.1566371,27.3,25.9,0,0,0
12:46:42,1.1566371,27.3,25.9,0,0,0
12:46:42,1.1566371,27.3,25.9,0,0,0
12:46:42,1.1566371,27.3,25.9,0,0,0
12:46:42,1.1566371,27.3,25.9,0,0,0
12:46:42,1.1566371,27.3,25.9,0,0,0
12:46:42,1.1566371,27.3,25.9,0,0,0
12:46:42,1.1566371,27.3,25.9,0,0,0
12:46:42,1.1566371,27.3,25.9,0,0,0
12:46:42,1.1566371,27.3,25.9,0,0,0
12:46:42,1.1566371,27.3,25.9,0,0,0
12:46:42,1.1566371,27.3,25.9,0,0,0
12:46:42,1.1566371,27.3,25.9,0,0,0
12:46:43,1.1566371,27.3,25.9,0,0,0
12:46:43,1.1566371,27.3,25.9,0,0,0
12:46:43,1.1566371,27.3,25.9,0,0,0
12:46:43,1.1566371,27.3,25.9,0,0,0
12:46:43,1.1566371,27.3,25.9,0,0,0
12:46:43,1.1566371,27.3,25.9,0,0,0
12:46:43,1.1566371,27.3,25.9,0,0,0
12:46:43,1.1566371,27.3,25.9,0,0,0
12:46:43,1.1566371,27.3,25.9,0,0,0
12:46:43,1.1566371,27.3,25.9,0,0,0
12:46:43,1.1566371,27.3,25.9,0,0,0
12:46:43,1.1566371,27.3,25.9,0,0,0
12:46:43,1.1566371,27.3,25.9,0,0,0
12:46:43,1.1566371,27.3,25.9,0,0,0
12:46:43,1.1566371,27.3,25.9,0,0,0
12:46:43,1.1566371,27.3,25.9,0,0,0
12:46:43,1.1566371,27.3,25.9,0,0,0
12:46:43,1.1566371,27.3,25.9,0,0,0
12:46:43,1.1566371,27.3,25.9,0,0,0
12:46:43,1.1566371,27.3,25.9,0,0,0
12:46:43,1.1566371,27.3,25.9,0,0,0
12:46:43,1.1566371,27.3,25.9,0,0,0
12:46:43,1.1566371,27.3,25.9,0,0,0
12:46:43,1.1566371,27.3,25.9,0,0,0
12:46:43,1.1566371,27.3,25.9,0,0,0
12:46:43,1.1566371,27.3,25.9,0,0,0
12:46:43,1.1566371,27.3,25.9,0,0,0
12:46:43,1.1566371,27.3,25.9,0,0,0
12:46:43,1.1566371,27.3,25.9,0,0,0
12:46:43,1.1566371,27.3,25.9,0,0,0
12:46:44,1.1566371,27.3,25.9,0,0,0
12:46:44,1.1566371,27.3,25.9,0,0,0
12:46:44,1.1566371,27.3,25.9,0,0,0
12:46:44,1.1566371,27.3,25.9,0,0,0
12:46:44,1.1566371,27.3,25.9,0,0,0
12:46:44,1.1566371,27.3,25.9,0,0,0
12:46:44,1.1566371,27.3,25.9,0,0,0
12:46:44,1.1566371,27.3,25.9,0,0,0
12:46:44,1.1566371,27.3,25.9,0,0,0
12:46:44,1.1566371,27.3,25.9,0,0,0
12:46:44,1.1566371,27.3,25.9,0,0,0
12:46:44,1.1566371,27.3,25.9,0,0,0
12:46:44,1.1566371,27.3,25.9,0,0,0
12:46:44,1.1566371,27.3,25.9,0,0,0
12:46:44,1.1566371,27.3,25.9,0,0,0
12:46:44,1.1566371,27.3,25.9,0,0,0
12:46:44,1.1566371,27.3,25.9,0,0,0
12:46:44,1.1566371,27.3,25.9,0,0,0
12:46:44,1.1566371,27.3,25.9,0,0,0
12:46:44,1.1566371,27.3,25.9,0,0,0
12:46:44,1.1566371,27.3,25.9,0,0,0
12:46:44,1.1566371,27.3,25.9,0,0,0
12:46:44,1.1566371,27.3,25.9,0,0,0
12:46:44,1.1566371,27.3,25.9,0,0,0
12:46:44,1.1566371,27.3,25.9,0,0,0
12:46:44,1.1566371,27.3,25.9,0,0,0
12:46:44,1.1566371,27.3,25.9,0,0,0
12:46:44,1.1566371,27.3,25.9,0,0,0
12:46:44,1.1566371,27.3,25.9,0,0,0
12:46:44,1.1566371,27.3,25.9,0,0,0
12:46:45,1.1566371,27.3,25.9,0,0,0
12:46:45,1.1566371,27.3,25.9,0,0,0
12:46:45,1.1566371,27.3,25.9,0,0,0
12:46:45,1.1566371,27.3,25.9,0,0,0
12:46:45,1.1566371,27.3,25.9,0,0,0
12:46:45,1.1566371,27.3,25.9,0,0,0
12:46:45,1.1566371,27.3,25.9,0,0,0
12:46:45,1.1566371,27.3,25.9,0,0,0
12:46:45,1.1566371,27.3,25.9,0,0,0
12:46:45,1.1566371,27.3,25.9,0,0,0
12:46:45,1.1566371,27.3,25.9,0,0,0
12:46:45,1.1566371,27.3,25.9,0,0,0
12:46:45,1.1566371,27.3,25.9,0,0,0
12:46:45,1.1566371,27.3,25.9,0,0,0
12:46:45,1.1566371,27.3,25.9,0,0,0
12:46:45,1.1566371,27.3,25.9,0,0,0
12:46:45,1.1566371,27.3,25.9,0,0,0
12:46:45,1.1566371,27.3,25.9,0,0,0
