TIME,PPM,TEMP,RH%,GEN,FAN,UVC
12:2:34,1.0212815,23.7,46.1,1,1,0
12:2:37,1.0212815,23.7,46.1,0,1,0
12:2:37,1.0330572,23.7,46.0,0,1,0
12:2:37,1.0330572,23.7,46.0,0,1,0
12:2:37,1.0330572,23.7,46.0,0,1,0
12:2:37,1.0330572,23.7,46.0,0,1,0
12:2:37,1.0701933,23.7,45.9,0,1,0
12:2:37,1.0701933,23.7,45.9,0,1,0
12:2:37,1.0701933,23.7,45.9,0,1,0
12:2:37,1.0594156,24.0,45.9,0,1,0
12:2:37,1.0594156,24.0,45.9,0,1,0
12:2:37,1.0594156,24.0,45.9,0,1,0
12:2:37,1.0594156,24.0,45.9,0,1,0
12:2:37,1.0594156,24.0,45.9,0,1,0
12:2:37,1.0071933,24.0,45.9,0,1,0
12:2:37,1.0071933,24.0,45.9,0,1,0
12:2:37,1.0071933,24.0,45.9,0,1,0
12:2:37,1.043055,23.7,45.9,0,1,0
12:2:37,1.043055,23.7,45.9,0,1,0
12:2:37,1.043055,23.7,45.9,0,1,0
12:2:37,1.043055,23.7,45.9,0,1,0
12:2:37,1.043055,23.7,45.9,0,1,0
12:2:37,1.043055,23.7,45.9,0,1,0
12:2:37,1.0760612,23.7,45.9,0,1,0
12:2:38,1.0760612,23.7,45.9,0,1,0
12:2:38,1.0760612,23.7,45.9,0,1,0
12:2:38,1.1014963,23.7,45.9,0,1,0
12:2:38,1.1014963,23.7,45.9,0,1,0
12:2:38,1.1014963,23.7,45.9,0,1,0
12:2:38,1.1014963,23.7,45.9,0,1,0
12:2:38,1.1014963,23.7,45.9,0,1,0
12:2:38,1.0886343,23.7,45.9,0,1,0
12:2:38,1.0886343,23.7,45.9,0,1,0
12:2:38,1.0886343,23.7,45.9,0,1,0
12:2:38,1.0844054,23.7,45.9,0,1,0
12:2:38,1.0844054,23.7,45.9,0,1,0
12:2:38,1.0844054,23.7,45.9,0,1,0
12:2:38,1.0844054,23.7,45.9,0,1,0
12:2:38,1.0844054,23.7,45.9,0,1,0
12:2:38,1.0942017,23.7,45.9,0,1,0
12:2:38,1.0942017,23.7,45.9,0,1,0
12:2:38,1.0755036,23.7,45.9,0,1,0
12:2:38,1.0755036,23.7,45.9,0,1,0
12:2:38,1.0755036,23.7,45.9,0,1,0
12:2:38,1.0755036,23.7,45.9,0,1,0
12:2:38,1.0755036,23.7,45.9,0,1,0
12:2:38,1.0703955,23.7,45.9,0,1,0
12:2:38,1.0703955,23.7,45.9,0,1,0
12:2:38,1.0703955,23.7,45.9,0,1,0
12:2:38,1.0703955,23.7,45.9,0,1,0
12:2:39,1.0703955,23.7,45.9,0,1,0
12:2:39,1.1105196,23.8,45.9,0,1,0
12:2:39,1.1105196,23.8,45.9,0,1,0
12:2:39,1.1105196,23.8,45.9,0,1,0
12:2:39,1.0996486,23.8,45.9,0,1,0
12:2:39,1.0996486,23.8,45.9,0,1,0
12:2:39,1.0996486,23.8,45.9,0,1,0
12:2:39,1.0996486,23.8,45.9,0,1,0
12:2:39,1.0996486,23.8,45.9,0,1,0
12:2:39,1.0817444,23.7,45.9,0,1,0
12:2:39,1.0817444,23.7,45.9,0,1,0
12:2:39,1.0817444,23.7,45.9,0,1,0
12:2:39,1.1194475,23.7,45.9,0,1,0
12:2:39,1.1194475,23.7,45.9,0,1,0
12:2:39,1.1194475,23.7,45.9,0,1,0
12:2:39,1.1194475,23.7,45.9,0,1,0
12:2:39,1.1194475,23.7,45.9,0,1,0
12:2:39,1.1002814,23.7,45.9,0,1,0
12:2:39,1.1002814,23.7,45.9,0,1,0
12:2:39,1.1128081,23.7,45.9,0,1,0
12:2:39,1.1128081,23.7,45.9,0,1,0
12:2:39,1.1128081,23.7,45.9,0,1,0
12:2:39,1.1128081,23.7,45.9,0,1,0
12:2:39,1.1128081,23.7,45.9,0,1,0
12:2:39,1.115375,23.7,45.9,0,1,0
12:2:40,1.115375,23.7,45.9,0,1,0
12:2:40,1.115375,23.7,45.9,0,1,0
12:2:40,1.0809653,23.7,45.9,0,1,0
12:2:40,1.0809653,23.7,45.9,0,1,0
12:2:40,1.0809653,23.7,45.9,0,1,0
12:2:40,1.0809653,23.7,45.9,0,1,0
12:2:40,1.0809653,23.7,45.9,0,1,0
12:2:40,1.1100901,23.7,45.9,0,1,0
12:2:40,1.1100901,23.7,45.9,0,1,0
12:2:40,1.1100901,23.7,45.9,0,1,0
12:2:40,1.0905223,23.7,45.9,0,1,0
12:2:40,1.0905223,23.7,45.9,0,1,0
12:2:40,1.0905223,23.7,45.9,0,1,0
12:2:40,1.0905223,23.7,45.9,0,1,0
12:2:40,1.0905223,23.7,45.9,0,1,0
12:2:40,1.1046822,23.6,45.8,0,1,0
12:2:40,1.1046822,23.6,45.8,0,1,0
12:2:40,1.1046822,23.6,45.8,0,1,0
12:2:40,1.1046822,23.6,45.8,0,1,0
12:2:40,1.1046822,23.6,45.8,0,1,0
12:2:40,1.1058313,23.6,45.8,0,1,0
12:2:40,1.1058313,23.6,45.8,0,1,0
12:2:40,1.1031228,23.7,45.8,0,1,0
12:2:40,1.1031228,23.7,45.8,0,1,0
12:2:40,1.1031228,23.7,45.8,0,1,0
12:2:40,1.1031228,23.7,45.8,0,1,0
12:2:41,1.1031228,23.7,45.8,0,1,0
12:2:41,1.1158749,23.7,45.8,0,1,0
12:2:41,1.1158749,23.7,45.8,0,1,0
12:2:41,1.1158749,23.7,45.8,0,1,0
12:2:41,1.1164441,23.9,45.8,0,1,0
12:2:41,1.1164441,23.9,45.8,0,1,0
12:2:41,1.1164441,23.9,45.8,0,1,0
12:2:41,1.1164441,23.9,45.8,0,1,0
12:2:41,1.1164441,23.9,45.8,0,1,0
12:2:41,1.1228878,23.9,45.8,0,1,0
12:2:41,1.1228878,23.9,45.8,0,1,0
12:2:41,1.1228878,23.9,45.8,0,1,0
12:2:41,1.1095916,23.7,45.8,0,1,0
12:2:41,1.1095916,23.7,45.8,0,1,0
12:2:41,1.1095916,23.7,45.8,0,1,0
12:2:41,1.1095916,23.7,45.8,0,1,0
12:2:41,1.0932814,23.7,45.8,0,1,0
12:2:41,1.0932814,23.7,45.8,0,1,0
12:2:41,1.0932814,23.7,45.8,0,1,0
12:2:41,1.0808296,23.7,45.8,0,1,0
12:2:41,1.0808296,23.7,45.8,0,1,0
12:2:41,1.0808296,23.7,45.8,0,1,0
12:2:41,1.0808296,23.7,45.8,0,1,0
12:2:41,1.0808296,23.7,45.8,0,1,0
12:2:41,1.1009997,23.7,45.8,0,1,0
12:2:42,1.1009997,23.7,45.8,0,1,0
12:2:42,1.1009997,23.7,45.8,0,1,0
12:2:42,1.150489,23.7,45.9,0,1,0
12:2:42,1.150489,23.7,45.9,0,1,0
12:2:42,1.150489,23.7,45.9,0,1,0
12:2:42,1.150489,23.7,45.9,0,1,0
12:2:42,1.150489,23.7,45.9,0,1,0
12:2:42,1.1125154,23.7,45.9,0,1,0
12:2:42,1.1125154,23.7,45.9,0,1,0
12:2:42,1.1125154,23.7,45.9,0,1,0
12:2:42,1.1125154,23.7,45.9,0,1,0
12:2:42,1.1125154,23.7,45.9,0,1,0
12:2:42,1.1125154,23.7,45.9,0,1,0
12:2:42,1.1385933,23.7,45.9,0,1,0
12:2:42,1.1385933,23.7,45.9,0,1,0
12:2:42,1.0951227,23.7,45.9,0,1,0
12:2:42,1.0951227,23.7,45.9,0,1,0
12:2:42,1.0951227,23.7,45.9,0,1,0
12:2:42,1.0951227,23.7,45.9,0,1,0
12:2:42,1.0951227,23.7,45.9,0,1,0
12:2:42,1.0614254,23.8,45.9,0,1,0
12:2:42,1.0614254,23.8,45.9,0,1,0
12:2:42,1.0614254,23.8,45.9,0,1,0
12:2:42,1.1106575,23.8,45.9,0,1,0
12:2:42,1.1106575,23.8,45.9,0,1,0
12:2:43,1.1106575,23.8,45.9,0,1,0
12:2:43,1.1106575,23.8,45.9,0,1,0
12:2:43,1.1106575,23.8,45.9,0,1,0
12:2:43,1.1352644,23.8,45.9,0,1,0
12:2:43,1.1352644,23.8,45.9,0,1,0
12:2:43,1.1352644,23.8,45.9,0,1,0
12:2:43,1.1447425,23.8,45.9,0,1,0
12:2:43,1.1447425,23.8,45.9,0,1,0
12:2:43,1.1447425,23.8,45.9,0,1,0
12:2:43,1.1447425,23.8,45.9,0,1,0
12:2:43,1.1447425,23.8,45.9,0,1,0
12:2:43,1.1406173,23.7,45.9,0,1,0
12:2:43,1.1406173,23.7,45.9,0,1,0
12:2:43,1.1406173,23.7,45.9,0,1,0
12:2:43,1.1236843,23.7,45.9,0,1,0
12:2:43,1.1236843,23.7,45.9,0,1,0
12:2:43,1.1236843,23.7,45.9,0,1,0
12:2:43,1.1236843,23.7,45.9,0,1,0
12:2:43,1.1236843,23.7,45.9,0,1,0
12:2:43,1.1102445,23.7,45.9,0,1,0
12:2:43,1.1102445,23.7,45.9,0,1,0
12:2:43,1.1585058,23.7,45.9,0,1,0
12:2:43,1.1585058,23.7,45.9,0,1,0
12:2:43,1.1585058,23.7,45.9,0,1,0
12:2:43,1.1585058,23.7,45.9,0,1,0
12:2:43,1.1585058,23.7,45.9,0,1,0
12:2:43,1.1585058,23.7,45.9,0,1,0
12:2:44,1.1236843,23.7,45.9,0,1,0
12:2:44,1.1236843,23.7,45.9,0,1,0
12:2:44,1.1236843,23.7,45.9,0,1,0
12:2:44,1.1236843,23.7,45.9,0,1,0
12:2:44,1.120104,23.7,45.9,0,1,0
12:2:44,1.120104,23.7,45.9,0,1,0
12:2:44,1.120104,23.7,45.9,0,1,0
12:2:44,1.1330369,23.5,45.9,0,1,0
12:2:44,1.1330369,23.5,45.9,0,1,0
12:2:44,1.1330369,23.5,45.9,0,1,0
12:2:44,1.1330369,23.5,45.9,0,1,0
12:2:44,1.1260569,23.5,45.9,0,1,0
12:2:44,1.1260569,23.5,45.9,0,1,0
12:2:44,1.1260569,23.5,45.9,0,1,0
12:2:44,1.1354214,23.7,45.9,0,1,0
12:2:44,1.1354214,23.7,45.9,0,1,0
12:2:44,1.1354214,23.7,45.9,0,1,0
12:2:44,1.1354214,23.7,45.9,0,1,0
12:2:44,1.0920888,23.7,45.9,0,1,0
12:2:44,1.0920888,23.7,45.9,0,1,0
12:2:44,1.1053338,23.7,45.9,0,1,0
12:2:44,1.1053338,23.7,45.9,0,1,0
12:2:45,1.1053338,23.7,45.9,0,1,0
12:2:45,1.1053338,23.7,45.9,0,1,0
12:2:45,1.1053338,23.7,45.9,0,1,0
12:2:45,1.1334717,23.7,45.9,0,1,0
12:2:45,1.1334717,23.7,45.9,0,1,0
12:2:45,1.1318719,23.7,45.9,0,1,0
12:2:45,1.1318719,23.7,45.9,0,1,0
12:2:45,1.1318719,23.7,45.9,0,1,0
12:2:45,1.1318719,23.7,45.9,0,1,0
12:2:45,1.1318719,23.7,45.9,0,1,0
12:2:45,1.1275656,23.7,45.9,0,1,0
12:2:45,1.1275656,23.7,45.9,0,1,0
12:2:45,1.1411941,23.6,45.9,0,1,0
12:2:45,1.1411941,23.6,45.9,0,1,0
12:2:45,1.1411941,23.6,45.9,0,1,0
12:2:45,1.1411941,23.6,45.9,0,1,0
12:2:45,1.1411941,23.6,45.9,0,1,0
12:2:45,1.1073928,23.6,45.9,0,1,0
12:2:45,1.1073928,23.6,45.9,0,1,0
12:2:45,1.1073928,23.6,45.9,0,1,0
12:2:45,1.1073928,23.6,45.9,0,1,0
12:2:45,1.1073928,23.6,45.9,0,1,0
12:2:45,1.1426439,23.7,45.9,0,1,0
12:2:45,1.1426439,23.7,45.9,0,1,0
12:2:45,1.1426439,23.7,45.9,0,1,0
12:2:46,1.1163749,23.7,45.9,0,1,0
12:2:46,1.1163749,23.7,45.9,0,1,0
12:2:46,1.1163749,23.7,45.9,0,1,0
12:2:46,1.1163749,23.7,45.9,0,1,0
12:2:46,1.1163749,23.7,45.9,0,1,0
12:2:46,1.1218152,23.7,45.9,0,1,0
12:2:46,1.1218152,23.7,45.9,0,1,0
12:2:46,1.1218152,23.7,45.9,0,1,0
12:2:46,1.1294223,23.7,45.9,0,1,0
12:2:46,1.1294223,23.7,45.9,0,1,0
12:2:46,1.1294223,23.7,45.9,0,1,0
12:2:46,1.1012738,23.8,45.9,0,1,0
12:2:46,1.1012738,23.8,45.9,0,1,0
12:2:46,1.1211064,23.8,45.9,0,1,0
12:2:46,1.1211064,23.8,45.9,0,1,0
12:2:46,1.1211064,23.8,45.9,0,1,0
12:2:46,1.1211064,23.8,45.9,0,1,0
12:2:46,1.1211064,23.8,45.9,0,1,0
12:2:46,1.111741,23.7,45.9,0,1,0
12:2:46,1.111741,23.7,45.9,0,1,0
12:2:46,1.1419973,23.7,45.9,0,1,0
12:2:46,1.1419973,23.7,45.9,0,1,0
12:2:47,1.1419973,23.7,45.9,0,1,0
12:2:47,1.1419973,23.7,45.9,0,1,0
12:2:47,1.1419973,23.7,45.9,0,1,0
12:2:47,1.1165131,23.6,45.8,0,1,0
12:2:47,1.1165131,23.6,45.8,0,1,0
12:2:47,1.1184459,23.6,45.8,0,1,0
12:2:47,1.1184459,23.6,45.8,0,1,0
12:2:47,1.1184459,23.6,45.8,0,1,0
12:2:47,1.1184459,23.6,45.8,0,1,0
12:2:47,1.1184459,23.6,45.8,0,1,0
12:2:47,1.1184459,23.6,45.8,0,1,0
12:2:47,1.133176,23.8,45.8,0,1,0
12:2:47,1.133176,23.8,45.8,0,1,0
12:2:47,1.133176,23.8,45.8,0,1,0
12:2:47,1.133176,23.8,45.8,0,1,0
12:2:47,1.1500506,23.8,45.8,0,1,0
12:2:47,1.1500506,23.8,45.8,0,1,0
12:2:47,1.1189464,23.8,45.8,0,1,0
12:2:47,1.1189464,23.8,45.8,0,1,0
12:2:47,1.1189464,23.8,45.8,0,1,0
12:2:47,1.1189464,23.8,45.8,0,1,0
12:2:47,1.125191,23.8,45.8,0,1,0
12:2:47,1.125191,23.8,45.8,0,1,0
12:2:47,1.125191,23.8,45.8,0,1,0
12:2:48,1.155742,23.8,45.9,0,1,0
12:2:48,1.155742,23.8,45.9,0,1,0
12:2:48,1.155742,23.8,45.9,0,1,0
12:2:48,1.155742,23.8,45.9,0,1,0
12:2:48,1.155742,23.8,45.9,0,1,0
12:2:48,1.12734,23.8,45.9,0,1,0
12:2:48,1.12734,23.8,45.9,0,1,0
12:2:48,1.12734,23.8,45.9,0,1,0
12:2:48,1.1241862,23.7,45.9,0,1,0
12:2:48,1.1241862,23.7,45.9,0,1,0
12:2:48,1.1241862,23.7,45.9,0,1,0
12:2:48,1.1241862,23.7,45.9,0,1,0
12:2:48,1.1241862,23.7,45.9,0,1,0
12:2:48,1.1349164,23.7,45.9,0,1,0
12:2:48,1.1349164,23.7,45.9,0,1,0
12:2:48,1.1349164,23.7,45.9,0,1,0
12:2:48,1.1365712,23.7,45.9,0,1,0
12:2:48,1.1365712,23.7,45.9,0,1,0
12:2:48,1.1365712,23.7,45.9,0,1,0
12:2:48,1.1365712,23.7,45.9,0,1,0
12:2:48,1.1298566,23.7,45.9,0,1,0
12:2:48,1.1298566,23.7,45.9,0,1,0
12:2:48,1.1298566,23.7,45.9,0,1,0
12:2:48,1.1323067,23.8,45.9,0,1,0
12:2:48,1.1323067,23.8,45.9,0,1,0
12:2:49,1.1323067,23.8,45.9,0,1,0
12:2:49,1.1323067,23.8,45.9,0,1,0
12:2:49,1.1323067,23.8,45.9,0,1,0
12:2:49,1.1179448,23.8,45.9,0,1,0
12:2:49,1.1179448,23.8,45.9,0,1,0
12:2:49,1.1179448,23.8,45.9,0,1,0
12:2:49,1.1179448,23.8,45.9,0,1,0
12:2:49,1.1358391,23.8,45.9,0,1,0
12:2:49,1.1358391,23.8,45.9,0,1,0
12:2:49,1.143518,23.8,45.9,0,1,0
12:2:49,1.143518,23.8,45.9,0,1,0
12:2:49,1.143518,23.8,45.9,0,1,0
12:2:49,1.143518,23.8,45.9,0,1,0
12:2:49,1.1496118,23.5,45.9,0,1,0
12:2:49,1.1496118,23.5,45.9,0,1,0
12:2:49,1.124463,23.5,45.9,0,1,0
12:2:49,1.124463,23.5,45.9,0,1,0
12:2:49,1.124463,23.5,45.9,0,1,0
12:2:49,1.124463,23.5,45.9,0,1,0
12:2:49,1.138227,23.8,45.8,0,1,0
12:2:49,1.138227,23.8,45.8,0,1,0
12:2:50,1.1275656,23.8,45.8,0,1,0
12:2:50,1.1275656,23.8,45.8,0,1,0
12:2:50,1.1275656,23.8,45.8,0,1,0
12:2:50,1.1275656,23.8,45.8,0,1,0
12:2:50,1.1247576,23.8,45.8,0,1,0
12:2:50,1.1247576,23.8,45.8,0,1,0
12:2:50,1.1247576,23.8,45.8,0,1,0
12:2:50,1.127496,23.8,45.8,0,1,0
12:2:50,1.127496,23.8,45.8,0,1,0
12:2:50,1.127496,23.8,45.8,0,1,0
12:2:50,1.127496,23.8,45.8,0,1,0
12:2:50,1.127496,23.8,45.8,0,1,0
12:2:50,1.1256242,23.7,45.8,0,1,0
12:2:50,1.1256242,23.7,45.8,0,1,0
12:2:50,1.1256242,23.7,45.8,0,1,0
12:2:50,1.1605502,23.7,45.8,0,1,0
12:2:50,1.1605502,23.7,45.8,0,1,0
12:2:50,1.1605502,23.7,45.8,0,1,0
12:2:50,1.1605502,23.7,45.8,0,1,0
12:2:50,1.1383839,23.8,45.8,0,1,0
12:2:50,1.1383839,23.8,45.8,0,1,0
12:2:50,1.1383839,23.8,45.8,0,1,0
12:2:50,1.1383839,23.8,45.8,0,1,0
12:2:50,1.1383839,23.8,45.8,0,1,0
12:2:51,1.1305858,23.8,45.8,0,1,0
12:2:51,1.1305858,23.8,45.8,0,1,0
12:2:51,1.1305858,23.8,45.8,0,1,0
12:2:51,1.1286414,23.8,45.8,0,1,0
12:2:51,1.1286414,23.8,45.8,0,1,0
12:2:51,1.1286414,23.8,45.8,0,1,0
12:2:51,1.1286414,23.8,45.8,0,1,0
12:2:51,1.1286414,23.8,45.8,0,1,0
12:2:51,1.1344812,23.8,45.8,0,1,0
12:2:51,1.1344812,23.8,45.8,0,1,0
12:2:51,1.1344812,23.8,45.8,0,1,0
12:2:51,1.1355606,23.7,45.9,0,1,0
12:2:51,1.1355606,23.7,45.9,0,1,0
12:2:51,1.1355606,23.7,45.9,0,1,0
12:2:51,1.1355606,23.7,45.9,0,1,0
12:2:51,1.1355606,23.7,45.9,0,1,0
12:2:51,1.1388026,23.7,45.9,0,1,0
12:2:51,1.1388026,23.7,45.9,0,1,0
12:2:51,1.1388026,23.7,45.9,0,1,0
12:2:51,1.1127392,23.6,45.9,0,1,0
12:2:51,1.1127392,23.6,45.9,0,1,0
12:2:51,1.1127392,23.6,45.9,0,1,0
12:2:51,1.1127392,23.6,45.9,0,1,0
12:2:51,1.1127392,23.6,45.9,0,1,0
12:2:51,1.1537727,23.6,45.9,0,1,0
12:2:51,1.1537727,23.6,45.9,0,1,0
12:2:52,1.1442349,23.8,45.9,0,1,0
12:2:52,1.1442349,23.8,45.9,0,1,0
12:2:52,1.1442349,23.8,45.9,0,1,0
12:2:52,1.1442349,23.8,45.9,0,1,0
12:2:52,1.1442349,23.8,45.9,0,1,0
12:2:52,1.1442349,23.8,45.9,0,1,0
12:2:52,1.1501207,23.8,45.9,0,1,0
12:2:52,1.1501207,23.8,45.9,0,1,0
12:2:52,1.1278434,23.7,45.9,0,1,0
12:2:52,1.1278434,23.7,45.9,0,1,0
12:2:52,1.1278434,23.7,45.9,0,1,0
12:2:52,1.1278434,23.7,45.9,0,1,0
12:2:52,1.1278434,23.7,45.9,0,1,0
12:2:52,1.1351252,23.7,45.9,0,1,0
12:2:52,1.1351252,23.7,45.9,0,1,0
12:2:52,1.1351252,23.7,45.9,0,1,0
12:2:52,1.1351252,23.7,45.9,0,1,0
12:2:52,1.1351252,23.7,45.9,0,1,0
12:2:52,1.1432207,23.8,45.9,0,1,0
12:2:52,1.1432207,23.8,45.9,0,1,0
12:2:52,1.1432207,23.8,45.9,0,1,0
12:2:52,1.1502783,23.8,45.9,0,1,0
12:2:52,1.1502783,23.8,45.9,0,1,0
12:2:52,1.1502783,23.8,45.9,0,1,0
