TIME,PPM,TEMP,RH%,GEN,FAN,UVC
19:32:30,2.9165885,19.6,28.8,0,1,0
19:32:30,2.9165885,19.6,28.8,0,1,0
19:32:30,2.9165885,19.6,28.8,0,1,0
19:32:30,2.9165885,19.6,28.8,0,1,0
19:32:30,2.9165885,19.6,28.8,0,1,0
19:32:30,2.9165885,19.6,28.8,0,1,0
19:32:30,2.9165885,19.6,28.8,0,1,0
19:32:30,2.9165885,19.6,28.8,0,1,0
19:32:30,2.9165885,19.6,28.8,0,1,0
19:32:30,2.9165885,19.6,28.8,0,1,0
19:32:30,2.9165885,19.6,28.8,0,1,0
19:32:30,2.9165885,19.6,28.8,0,1,0
19:32:30,2.9165885,19.6,28.8,0,1,0
19:32:30,2.9165885,19.6,28.8,0,1,0
19:32:30,2.9165885,19.6,28.8,0,1,0
19:32:30,2.9165885,19.6,28.8,0,1,0
19:32:30,2.9165885,19.6,28.8,0,1,0
19:32:30,2.9165885,19.6,28.8,0,1,0
19:32:31,2.9165885,19.6,28.8,0,1,0
19:32:31,2.9165885,19.6,28.8,0,1,0
19:32:31,2.9165885,19.6,28.8,0,1,0
19:32:31,2.9165885,19.6,28.8,0,1,0
19:32:31,2.9165885,19.6,28.8,0,1,0
19:32:31,2.9165885,19.6,28.8,0,1,0
19:32:31,2.9165885,19.6,28.8,0,1,0
19:32:31,2.9165885,19.6,28.8,0,1,0
19:32:31,2.9165885,19.6,28.8,0,1,0
19:32:31,2.9165885,19.6,28.8,0,1,0
19:32:31,2.9165885,19.6,28.8,0,1,0
19:32:31,2.9165885,19.6,28.8,0,1,0
19:32:31,2.9165885,19.6,28.8,0,1,0
19:32:31,2.9165885,19.6,28.8,0,1,0
19:32:31,2.9165885,19.6,28.8,0,1,0
19:32:31,2.9165885,19.6,28.8,0,1,0
19:32:31,2.9165885,19.6,28.8,0,1,0
19:32:31,2.9165885,19.6,28.8,0,1,0
19:32:31,2.9165885,19.6,28.8,0,1,0
19:32:31,2.9165885,19.6,28.8,0,1,0
19:32:31,2.9165885,19.6,28.8,0,1,0
19:32:31,2.9165885,19.6,28.8,0,1,0
19:32:31,2.9165885,19.6,28.8,0,1,0
19:32:31,2.9165885,19.6,28.8,0,1,0
19:32:31,2.9165885,19.6,28.8,0,1,0
19:32:31,2.9165885,19.6,28.8,0,1,0
19:32:31,2.9165885,19.6,28.8,0,1,0
19:32:31,2.9165885,19.6,28.8,0,1,0
19:32:31,2.9165885,19.6,28.8,0,1,0
19:32:31,2.9165885,19.6,28.8,0,1,0
19:32:32,2.9165885,19.6,28.8,0,1,0
19:32:32,2.9165885,19.6,28.8,0,1,0
19:32:32,2.9165885,19.6,28.8,0,1,0
19:32:32,2.9165885,19.6,28.8,0,1,0
19:32:32,2.9165885,19.6,28.8,0,1,0
19:32:32,2.9165885,19.6,28.8,0,1,0
19:32:32,2.9165885,19.6,28.8,0,1,0
19:32:32,2.9165885,19.6,28.8,0,1,0
19:32:32,2.9165885,19.6,28.8,0,1,0
19:32:32,2.9165885,19.6,28.8,0,1,0
19:32:32,2.9165885,19.6,28.8,0,1,0
19:32:32,2.9165885,19.6,28.8,0,1,0
19:32:32,2.9165885,19.6,28.8,0,1,0
19:32:32,2.9165885,19.6,28.8,0,1,0
19:32:32,2.9165885,19.6,28.8,0,1,0
19:32:32,2.9165885,19.6,28.8,0,1,0
19:32:32,2.9165885,19.6,28.8,0,1,0
19:32:32,2.9165885,19.6,28.8,0,1,0
19:32:32,2.9165885,19.6,28.8,0,1,0
19:32:32,2.9165885,19.6,28.8,0,1,0
19:32:32,2.9165885,19.6,28.8,0,1,0
19:32:32,2.9165885,19.6,28.8,0,1,0
19:32:32,2.9165885,19.6,28.8,0,1,0
19:32:32,2.9165885,19.6,28.8,0,1,0
19:32:32,2.9165885,19.6,28.8,0,1,0
19:32:32,2.9165885,19.6,28.8,0,1,0
19:32:32,2.9165885,19.6,28.8,0,1,0
19:32:32,2.9165885,19.6,28.8,0,1,0
19:32:32,2.9165885,19.6,28.8,0,1,0
19:32:32,2.9165885,19.6,28.8,0,1,0
19:32:33,2.9165885,19.6,28.8,0,1,0
19:32:33,2.9165885,19.6,28.8,0,1,0
19:32:33,2.9165885,19.6,28.8,0,1,0
19:32:33,2.9165885,19.6,28.8,0,1,0
19:32:33,2.9165885,19.6,28.8,0,1,0
19:32:33,2.9165885,19.6,28.8,0,1,0
19:32:33,2.9165885,19.6,28.8,0,1,0
19:32:33,2.9165885,19.6,28.8,0,1,0
19:32:33,2.9165885,19.6,28.8,0,1,0
19:32:33,2.9165885,19.6,28.8,0,1,0
19:32:33,2.9165885,19.6,28.8,0,1,0
19:32:33,2.9165885,19.6,28.8,0,1,0
19:32:33,2.9165885,19.6,28.8,0,1,0
19:32:33,2.9165885,19.6,28.8,0,1,0
19:32:33,2.9165885,19.6,28.8,0,1,0
19:32:33,2.9165885,19.6,28.8,0,1,0
19:32:33,2.9165885,19.6,28.8,0,1,0
19:32:33,2.9165885,19.6,28.8,0,1,0
19:32:33,2.9165885,19.6,28.8,0,1,0
19:32:33,2.9165885,19.6,28.8,0,1,0
19:32:33,2.9165885,19.6,28.8,0,1,0
19:32:33,2.9165885,19.6,28.8,0,1,0
19:32:33,2.9165885,19.6,28.8,0,1,0
19:32:33,2.9165885,19.6,28.8,0,1,0
19:32:33,2.9165885,19.6,28.8,0,1,0
19:32:33,2.9165885,19.6,28.8,0,1,0
19:32:33,2.9165885,19.6,28.8,0,1,0
19:32:33,2.9165885,19.6,28.8,0,1,0
19:32:33,2.9165885,19.6,28.8,0,1,0
19:32:33,2.9165885,19.6,28.8,0,1,0
19:32:34,2.9165885,19.6,28.8,0,1,0
19:32:34,2.9165885,19.6,28.8,0,0,0
19:32:34,2.9165885,19.6,28.8,0,1,0
19:32:34,2.9165885,19.6,28.8,0,1,0
19:32:34,2.9165885,19.6,28.8,0,1,0
19:32:34,2.9165885,19.6,28.8,0,1,0
19:32:34,2.9165885,19.6,28.8,0,1,0
19:32:34,2.9165885,19.6,28.8,0,1,0
19:32:34,2.9165885,19.6,28.8,0,1,0
19:32:34,2.9165885,19.6,28.8,0,1,0
19:32:34,2.9165885,19.6,28.8,0,1,0
19:32:34,2.9165885,19.6,28.8,0,1,0
19:32:34,2.9165885,19.6,28.8,0,1,0
19:32:34,2.9165885,19.6,28.8,0,1,0
19:32:34,2.9165885,19.6,28.8,0,1,0
19:32:34,2.9165885,19.6,28.8,0,1,0
19:32:34,2.9165885,19.6,28.8,0,1,0
19:32:34,2.9165885,19.6,28.8,0,1,0
19:32:34,2.9165885,19.6,28.8,0,1,0
19:32:34,2.9165885,19.6,28.8,0,1,0
19:32:34,2.9165885,19.6,28.8,0,1,0
19:32:34,2.9165885,19.6,28.8,0,1,0
19:32:34,2.9165885,19.6,28.8,0,1,0
19:32:34,2.9165885,19.6,28.8,0,1,0
19:32:34,2.9165885,19.6,28.8,0,1,0
19:32:34,2.9165885,19.6,28.8,0,1,0
19:32:34,2.9165885,19.6,28.8,0,1,0
19:32:34,2.9165885,19.6,28.8,0,1,0
19:32:34,2.9165885,19.6,28.8,0,1,0
19:32:34,2.9165885,19.6,28.8,0,1,0
19:32:34,2.9165885,19.6,28.8,0,1,0
19:32:35,2.9165885,19.6,28.8,0,1,0
19:32:35,2.9165885,19.6,28.8,0,1,0
19:32:35,2.9165885,19.6,28.8,0,1,0
19:32:35,2.9165885,19.6,28.8,0,1,0
19:32:35,2.9165885,19.6,28.8,0,1,0
19:32:35,2.9165885,19.6,28.8,0,1,0
19:32:35,2.9165885,19.6,28.8,0,1,0
19:32:35,2.9165885,19.6,28.8,0,1,0
19:32:35,2.9165885,19.6,28.8,0,1,0
19:32:35,2.9165885,19.6,28.8,0,1,0
19:32:35,2.9165885,19.6,28.8,0,1,0
19:32:35,2.9165885,19.6,28.8,0,1,0
19:32:35,2.9165885,19.6,28.8,0,1,0
19:32:35,2.9165885,19.6,28.8,0,1,0
19:32:35,2.9165885,19.6,28.8,0,1,0
19:32:35,2.9165885,19.6,28.8,0,1,0
19:32:35,2.9165885,19.6,28.8,0,1,0
19:32:35,2.9165885,19.6,28.8,0,1,0
19:32:35,2.9165885,19.6,28.8,0,1,0
19:32:35,2.9165885,19.6,28.8,0,1,0
19:32:35,2.9165885,19.6,28.8,0,1,0
19:32:35,2.9165885,19.6,28.8,0,1,0
19:32:35,2.9165885,19.6,28.8,0,1,0
19:32:35,2.9165885,19.6,28.8,0,1,0
19:32:35,2.9165885,19.6,28.8,0,1,0
19:32:35,2.9165885,19.6,28.8,0,1,0
19:32:35,2.9165885,19.6,28.8,0,1,0
19:32:35,2.9165885,19.6,28.8,0,1,0
19:32:35,2.9165885,19.6,28.8,0,1,0
19:32:35,2.9165885,19.6,28.8,0,1,0
19:32:36,2.9055617,19.6,28.7,1,1,0
19:32:36,2.9055617,19.6,28.7,0,1,0
19:32:36,2.6856422,19.7,28.7,0,1,0
19:32:36,2.6856422,19.7,28.7,0,1,0
19:32:36,2.6670566,19.7,28.7,0,1,0
19:32:36,2.6670566,19.7,28.7,0,1,0
19:32:36,2.6670566,19.7,28.7,0,1,0
19:32:36,2.6670566,19.7,28.7,0,1,0
19:32:36,2.6554859,19.7,28.7,0,1,0
19:32:36,2.6554859,19.7,28.7,0,1,0
19:32:36,2.6554859,19.7,28.7,0,1,0
19:32:37,2.66445,19.7,28.7,0,1,0
19:32:37,2.66445,19.7,28.7,0,1,0
19:32:37,2.66445,19.7,28.7,0,1,0
19:32:37,2.66445,19.7,28.7,0,1,0
19:32:37,2.661963,19.7,28.7,0,1,0
19:32:37,2.661963,19.7,28.7,0,1,0
19:32:37,2.661963,19.7,28.7,0,1,0
19:32:37,2.6491644,19.7,28.7,0,1,0
19:32:37,2.6491644,19.7,28.7,0,1,0
19:32:37,2.6491644,19.7,28.7,0,1,0
19:32:37,2.646568,19.7,28.7,0,1,0
19:32:37,2.646568,19.7,28.7,0,1,0
19:32:37,2.646568,19.7,28.7,0,1,0
19:32:37,2.6492827,19.7,28.7,0,1,0
19:32:37,2.6492827,19.7,28.7,0,1,0
19:32:37,2.6492827,19.7,28.7,0,1,0
19:32:37,2.6492827,19.7,28.7,0,1,0
19:32:37,2.6492827,19.7,28.7,0,1,0
19:32:37,2.6463025,19.7,28.7,0,1,0
19:32:37,2.6463025,19.7,28.7,0,1,0
19:32:37,2.6433532,19.7,28.7,0,1,0
19:32:37,2.6433532,19.7,28.7,0,1,0
19:32:37,2.6433532,19.7,28.7,0,1,0
19:32:38,2.6433532,19.7,28.7,0,1,0
19:32:38,2.6433532,19.7,28.7,0,1,0
19:32:38,2.6444445,19.7,28.7,0,1,0
19:32:38,2.6444445,19.7,28.7,0,1,0
19:32:38,2.6411133,19.7,28.7,0,1,0
19:32:38,2.6411133,19.7,28.7,0,1,0
19:32:38,2.6411133,19.7,28.7,0,1,0
19:32:38,2.6411133,19.7,28.7,0,1,0
19:32:38,2.6411133,19.7,28.7,0,1,0
19:32:38,2.6510246,19.7,28.7,0,1,0
19:32:38,2.6510246,19.7,28.7,0,1,0
19:32:38,2.6510246,19.7,28.7,0,1,0
19:32:38,2.6510246,19.7,28.7,0,1,0
19:32:38,2.6510246,19.7,28.7,0,1,0
19:32:38,2.6394937,19.7,28.7,0,1,0
19:32:38,2.6394937,19.7,28.7,0,1,0
19:32:38,2.6394937,19.7,28.7,0,1,0
19:32:38,2.6593592,19.7,28.7,0,1,0
19:32:38,2.6593592,19.7,28.7,0,1,0
19:32:38,2.6593592,19.7,28.7,0,1,0
19:32:38,2.6593592,19.7,28.7,0,1,0
19:32:38,2.6845415,19.7,28.6,0,1,0
19:32:38,2.6845415,19.7,28.6,0,1,0
19:32:38,2.6845415,19.7,28.6,0,1,0
19:32:39,2.68716,19.7,28.6,0,1,0
19:32:39,2.68716,19.7,28.6,0,1,0
19:32:39,2.68716,19.7,28.6,0,1,0
19:32:39,2.68716,19.7,28.6,0,1,0
19:32:39,2.6942768,19.7,28.6,0,1,0
19:32:39,2.6942768,19.7,28.6,0,1,0
19:32:39,2.6942768,19.7,28.6,0,1,0
19:32:39,2.7122526,19.7,28.6,0,1,0
19:32:39,2.7122526,19.7,28.6,0,1,0
19:32:39,2.7122526,19.7,28.6,0,1,0
19:32:39,2.7122526,19.7,28.6,0,1,0
19:32:39,2.7370877,19.7,28.6,0,1,0
19:32:39,2.7370877,19.7,28.6,0,1,0
19:32:39,2.7437975,19.7,28.6,0,1,0
