TIME,PPM,TEMP,RH%,GEN,FAN,UVC
12:58:34,1.554177,24.7,28.6,0,0,0
12:58:34,1.554177,24.7,28.6,0,0,0
12:58:34,1.554177,24.7,28.6,0,0,0
12:58:34,1.5633788,24.7,28.6,0,0,0
12:58:34,1.5633788,24.7,28.6,0,0,0
12:58:34,1.5633788,24.7,28.6,0,0,0
12:58:34,1.5633788,24.7,28.6,0,0,0
12:58:34,1.5633788,24.7,28.6,0,0,0
12:58:34,1.5633788,24.7,28.6,0,0,0
12:58:35,1.5516033,24.7,28.7,0,0,0
12:58:35,1.5516033,24.7,28.7,0,0,0
12:58:35,1.5516033,24.7,28.7,0,0,0
12:58:35,1.5574536,24.7,28.7,0,0,0
12:58:35,1.5574536,24.7,28.7,0,0,0
12:58:35,1.5574536,24.7,28.7,0,0,0
12:58:35,1.5574536,24.7,28.7,0,0,0
12:58:35,1.5574536,24.7,28.7,0,0,0
12:58:35,1.5574536,24.7,28.7,0,0,0
12:58:35,1.5526326,24.6,28.7,0,0,0
12:58:35,1.5526326,24.6,28.7,0,0,0
12:58:35,1.5526326,24.6,28.7,0,0,0
12:58:35,1.5526326,24.6,28.7,0,0,0
12:58:35,1.536644,24.6,28.7,0,0,0
12:58:35,1.536644,24.6,28.7,0,0,0
12:58:35,1.536644,24.6,28.7,0,0,0
12:58:35,1.5450884,24.7,28.7,0,0,0
12:58:35,1.5450884,24.7,28.7,0,0,0
12:58:35,1.5450884,24.7,28.7,0,0,0
12:58:35,1.5450884,24.7,28.7,0,0,0
12:58:35,1.5450884,24.7,28.7,0,0,0
12:58:35,1.5450884,24.7,28.7,0,0,0
12:58:35,1.5418471,24.7,28.7,0,0,0
12:58:35,1.5418471,24.7,28.7,0,0,0
12:58:35,1.5418471,24.7,28.7,0,0,0
12:58:35,1.5374013,24.6,28.7,0,0,0
12:58:35,1.5374013,24.6,28.7,0,0,0
12:58:35,1.5374013,24.6,28.7,0,0,0
12:58:36,1.5374013,24.6,28.7,0,0,0
12:58:36,1.5374013,24.6,28.7,0,0,0
12:58:36,1.5374013,24.6,28.7,0,0,0
12:58:36,1.5374013,24.6,28.7,0,0,0
12:58:36,1.5374013,24.6,28.7,0,0,0
12:58:36,1.5374013,24.6,28.7,0,0,0
12:58:36,1.5374013,24.6,28.7,0,0,0
12:58:36,1.5374013,24.6,28.7,0,0,0
12:58:36,1.5374013,24.6,28.7,0,0,0
12:58:36,1.5374013,24.6,28.7,0,0,0
12:58:36,1.5374013,24.6,28.7,0,0,0
12:58:36,1.5374013,24.6,28.7,0,0,0
12:58:36,1.5374013,24.6,28.7,0,0,0
12:58:36,1.5374013,24.6,28.7,0,0,0
12:58:36,1.5374013,24.6,28.7,0,0,0
12:58:36,1.5374013,24.6,28.7,0,0,0
12:58:36,1.5374013,24.6,28.7,0,0,0
12:58:36,1.5374013,24.6,28.7,0,0,0
12:58:36,1.5374013,24.6,28.7,0,0,0
12:58:36,1.5374013,24.6,28.7,0,0,0
12:58:36,1.5374013,24.6,28.7,0,0,0
12:58:36,1.5374013,24.6,28.7,0,0,0
12:58:36,1.5374013,24.6,28.7,0,0,0
12:58:36,1.5374013,24.6,28.7,0,0,0
12:58:36,1.5374013,24.6,28.7,0,0,0
12:58:36,1.5374013,24.6,28.7,0,0,0
